model,equation,start_target_date,end_target_date,term,coefficient,std_error,t_stat,p_value,n,r2,adj_r2,rmse,mae
step2_payems_surprise_on_adp_implied_surprise_and_claims,PAYEMS_surprise = alpha + beta1 * ADP_implied_surprise + beta2 * ICSA_avg_mixed_1000,2022-08-01,2026-06-01,intercept,553.0756024423667,222.10443486882247,2.4901601031470615,0.016711697874069325,46,0.1352677730321984,0.09504766945230059,74.08478358265434,57.058040801797084
step2_payems_surprise_on_adp_implied_surprise_and_claims,PAYEMS_surprise = alpha + beta1 * ADP_implied_surprise + beta2 * ICSA_avg_mixed_1000,2022-08-01,2026-06-01,adp_implied_surprise,-0.1906529223558478,0.24414381220583642,-0.780904175425545,0.43913701649995956,46,0.1352677730321984,0.09504766945230059,74.08478358265434,57.058040801797084
step2_payems_surprise_on_adp_implied_surprise_and_claims,PAYEMS_surprise = alpha + beta1 * ADP_implied_surprise + beta2 * ICSA_avg_mixed_1000,2022-08-01,2026-06-01,claims_avg_mixed_thousands,-2.3113249379436964,1.0130341517294084,-2.281586394691533,0.02752455216353414,46,0.1352677730321984,0.09504766945230059,74.08478358265434,57.058040801797084
