date,ticker,종목명,종가,대비,시가,고가,저가,현물가,거래량,거래대금,contract_month,is_spread,close_implied_rate,spot_implied_rate
2026-07-23,A696A000,3개월무위험금리 F 202610,0.0,0.0,0.0,0.0,0.0,97.145,0,0,202610,False,,2.855000000000004
2026-07-23,A696B000,3개월무위험금리 F 202611,97.1,0.065,97.07,97.1,97.07,97.1,20,4854250000,202611,False,2.9000000000000057,2.9000000000000057
2026-07-23,A696C000,3개월무위험금리 F 202612,0.0,0.0,0.0,0.0,0.0,96.92,0,0,202612,False,,3.0799999999999983
2026-07-23,A6971000,3개월무위험금리 F 202701,0.0,0.0,0.0,0.0,0.0,96.735,0,0,202701,False,,3.2650000000000006
2026-07-23,A6973000,3개월무위험금리 F 202703,0.0,0.0,0.0,0.0,0.0,96.49,0,0,202703,False,,3.510000000000005
2026-07-23,A6976000,3개월무위험금리 F 202706,0.0,0.0,0.0,0.0,0.0,96.195,0,0,202706,False,,3.805000000000007
2026-07-23,D696869S,3개월무위험금리 SP 2608-2609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-23,D69686AS,3개월무위험금리 SP 2608-2610,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-23,D69686BS,3개월무위험금리 SP 2608-2611,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-24,A6968000,3개월무위험금리 F 202608,0.0,0.0,0.0,0.0,0.0,97.38,0,0,202608,False,,2.6200000000000045
2026-07-24,A6969000,3개월무위험금리 F 202609,0.0,0.0,0.0,0.0,0.0,97.245,0,0,202609,False,,2.7549999999999955
2026-07-24,A696A000,3개월무위험금리 F 202610,0.0,0.0,0.0,0.0,0.0,97.14,0,0,202610,False,,2.8599999999999994
2026-07-24,A696B000,3개월무위험금리 F 202611,0.0,0.0,0.0,0.0,0.0,97.095,0,0,202611,False,,2.905000000000001
2026-07-24,A696C000,3개월무위험금리 F 202612,0.0,0.0,0.0,0.0,0.0,96.86,0,0,202612,False,,3.1400000000000006
2026-07-24,A6971000,3개월무위험금리 F 202701,0.0,0.0,0.0,0.0,0.0,96.62,0,0,202701,False,,3.3799999999999955
2026-07-24,A6973000,3개월무위험금리 F 202703,0.0,0.0,0.0,0.0,0.0,96.405,0,0,202703,False,,3.594999999999999
2026-07-24,A6976000,3개월무위험금리 F 202706,0.0,0.0,0.0,0.0,0.0,96.155,0,0,202706,False,,3.844999999999999
2026-07-24,D696869S,3개월무위험금리 SP 2608-2609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-24,D69686AS,3개월무위험금리 SP 2608-2610,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-24,D69686BS,3개월무위험금리 SP 2608-2611,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-27,A6968000,3개월무위험금리 F 202608,0.0,0.0,0.0,0.0,0.0,97.385,0,0,202608,False,,2.614999999999995
2026-07-27,A6969000,3개월무위험금리 F 202609,0.0,0.0,0.0,0.0,0.0,97.245,0,0,202609,False,,2.7549999999999955
2026-07-27,A696A000,3개월무위험금리 F 202610,0.0,0.0,0.0,0.0,0.0,97.14,0,0,202610,False,,2.8599999999999994
2026-07-27,A696B000,3개월무위험금리 F 202611,97.13,0.035,97.13,97.13,97.13,97.13,20,4856500000,202611,False,2.8700000000000045,2.8700000000000045
2026-07-27,A696C000,3개월무위험금리 F 202612,0.0,0.0,0.0,0.0,0.0,96.92,0,0,202612,False,,3.0799999999999983
2026-07-27,A6971000,3개월무위험금리 F 202701,0.0,0.0,0.0,0.0,0.0,96.73,0,0,202701,False,,3.269999999999996
2026-07-27,A6973000,3개월무위험금리 F 202703,0.0,0.0,0.0,0.0,0.0,96.505,0,0,202703,False,,3.4950000000000045
2026-07-27,A6976000,3개월무위험금리 F 202706,0.0,0.0,0.0,0.0,0.0,96.215,0,0,202706,False,,3.7849999999999966
2026-07-27,D696869S,3개월무위험금리 SP 2608-2609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-27,D69686AS,3개월무위험금리 SP 2608-2610,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
2026-07-27,D69686BS,3개월무위험금리 SP 2608-2611,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,,100.0
