Date,KOFR,CD91,WorkbookComp,basis_bp,d_cd_bp,d_kofr_bp,d_basis_bp,ou_phi,ou_theta,ou_half_life_bd,ou_resid_std_bp,ou_stationary_std_bp,ou_z,kofr_abs_avg,cd_abs_sum,kofr_abs_sum,vol_regime,kofr_driven,event_window,short_signal,long_signal
2025-08-26,2.495,2.53,2.518234030655951,3.49999999999997,0.0,0.0,0.0,0.48253560267391465,1.7746842168934698,0.9512098744567193,2.445990795529834,2.7926211010688355,0.6178123421205118,1.733333333333335,0.9999999999999787,5.200000000000005,False,True,False,False,False
2025-08-27,2.504,2.53,2.518241193140613,2.59999999999998,0.0,0.8999999999999897,-0.8999999999999897,0.4862864463576892,1.8053068347564252,0.9614259440571413,2.426914392509195,2.777427213328867,0.28612564946070385,1.899999999999998,0.0,5.699999999999994,False,True,False,False,False
2025-08-28,2.494,2.53,2.5181358380310166,3.599999999999959,0.0,-0.9999999999999787,0.9999999999999787,0.4861658724968089,1.8043154915235669,0.9610953677608177,2.4055345482482795,2.752748177215193,0.6523242929881763,0.6333333333333228,0.0,1.8999999999999684,False,True,False,False,False
2025-08-29,2.475,2.53,2.51720914096411,5.499999999999972,0.0,-1.9000000000000128,1.9000000000000128,0.49329029660406293,1.8178809861522698,0.9808814568968514,2.408875732739424,2.769253188803603,1.3296433235989098,1.2666666666666604,0.0,3.799999999999981,False,True,False,False,False
2025-09-01,2.523,2.53,2.51744419157552,0.6999999999999673,0.0,4.800000000000004,-4.800000000000004,0.5037030875517648,1.748849026340179,1.0107600250575177,2.3510015964154847,2.721454586852292,-0.3854001574773066,2.566666666666665,0.0,7.699999999999996,True,True,False,False,False
2025-09-02,2.495,2.53,2.517373088658216,3.49999999999997,0.0,-2.8000000000000025,2.8000000000000025,0.4251686812324867,1.5306594870309993,0.8104431986737337,2.2916262466339576,2.531864396810265,0.7778222702013652,3.166666666666673,0.0,9.50000000000002,True,True,False,False,False
2025-09-03,2.505,2.53,2.517412389761528,2.499999999999991,0.0,0.9999999999999787,-0.9999999999999787,0.5112553285792016,1.7605155087626057,1.0331815339480097,2.2077747301620274,2.568885916739381,0.2878619429608589,2.866666666666662,0.0,8.599999999999985,True,True,False,False,False
2025-09-04,2.504,2.56,2.517442090189067,5.600000000000005,3.000000000000025,-0.09999999999998899,3.100000000000014,0.5157841002887115,1.7194175615484066,1.0469441441353602,2.2034209849493585,2.571930831771209,1.5088206846446028,1.29999999999999,3.000000000000025,3.89999999999997,False,False,False,False,False
2025-09-05,2.524,2.57,2.5181491038646175,4.599999999999982,0.9999999999999787,2.0000000000000018,-1.000000000000023,0.5233431479177514,1.8774599561768437,1.0704679576685903,2.2460723710961177,2.635857657653716,1.03288583733561,1.0333333333333232,4.0000000000000036,3.0999999999999694,False,False,False,False,False
2025-09-08,2.56,2.56,2.51874667158462,0.0,-0.9999999999999787,3.600000000000003,-4.599999999999982,0.53212717100977,1.8895683419889764,1.098711512172995,2.2473666306227686,2.654377017132942,-0.7118688602985064,1.899999999999998,4.999999999999982,5.699999999999994,False,False,False,False,False
2025-09-09,2.524,2.54,2.518971636195709,1.6000000000000014,-2.0000000000000018,-3.600000000000003,1.6000000000000014,0.508842549709572,1.839044079637217,1.0259474627597573,2.274839200028004,2.6425205535095473,-0.09046063211116359,3.0666666666666695,3.999999999999959,9.200000000000008,True,True,False,False,False
2025-09-10,2.584,2.55,2.519792045133619,-3.4000000000000252,0.9999999999999787,6.000000000000005,-5.000000000000027,0.5009935584718097,1.895029994062597,1.002872185011429,2.2729404620102494,2.6263074745932933,-2.016150068217966,4.400000000000004,3.999999999999959,13.200000000000012,True,True,False,False,False
2025-09-11,2.584,2.54,2.520598173460192,-4.400000000000004,-0.9999999999999787,0.0,-0.9999999999999787,0.5084764627216123,1.6902389509971536,1.0248557219691208,2.3682882387079034,2.7503827114163326,-2.214324183219192,3.200000000000003,3.999999999999959,9.600000000000009,True,True,False,False,False
2025-09-12,2.55,2.54,2.521951421408255,-0.9999999999999787,0.0,-3.4000000000000252,3.4000000000000252,0.5513616781476316,1.5756538707229382,1.1642404516380127,2.4082185343520965,2.886630401097432,-0.8922700563756659,3.1333333333333435,1.9999999999999574,9.40000000000003,True,True,False,False,False
2025-09-15,2.532,2.54,2.5222195162967314,0.8000000000000007,0.0,-1.7999999999999794,1.7999999999999794,0.5454813141049552,1.5128710344216423,1.1436435537869765,2.3880597819522613,2.8492951847525525,-0.25019206091261864,1.733333333333335,0.9999999999999787,5.200000000000005,False,True,False,False,False
2025-09-16,2.542,2.56,2.5225783960171815,1.8000000000000238,2.0000000000000018,0.9999999999999787,1.000000000000023,0.5458685579446223,1.5711524466567568,1.1449842032853903,2.3864819094493437,2.848269496368492,0.08034617287270211,2.066666666666661,2.0000000000000018,6.199999999999983,True,True,False,False,False
2025-09-17,2.522,2.57,2.5227457264118462,4.800000000000004,0.9999999999999787,-2.0000000000000018,2.9999999999999805,0.5443028365345463,1.558050918045838,1.1395770617809222,2.384316345814304,2.8422316999546164,1.1406350446397218,1.5999999999999865,2.9999999999999805,4.79999999999996,False,False,False,False,False
2025-09-18,2.512,2.56,2.5228191691190083,4.800000000000004,-0.9999999999999787,-0.9999999999999787,0.0,0.5423498292461234,1.620713392192155,1.132882124089944,2.412136765083587,2.871069257301965,1.1073528093138114,1.3333333333333197,3.999999999999959,3.999999999999959,False,False,False,False,False
2025-09-19,2.514,2.57,2.52309026870763,5.600000000000005,0.9999999999999787,0.19999999999997797,0.8000000000000007,0.5480126324403848,1.637859259919139,1.152446890208746,2.416086311732091,2.888431324261902,1.3717275210250446,1.0666666666666529,2.999999999999936,3.1999999999999584,False,False,False,False,False
2025-09-22,2.534,2.56,2.5233604295502037,2.6000000000000245,-0.9999999999999787,2.0000000000000018,-2.9999999999999805,0.5672862224438843,1.7640980758753178,1.2227162053317766,2.4294235258284202,2.9500454918992625,0.2833522148794209,1.0666666666666529,2.999999999999936,3.1999999999999584,False,False,False,False,False
2025-09-23,2.552,2.58,2.5237865340703918,2.8000000000000025,2.0000000000000018,1.8000000000000238,0.19999999999997797,0.5563091123761215,1.6758409807448504,1.1819753147189864,2.4323561126214557,2.9271095315780076,0.3840508894961361,1.3333333333333346,3.999999999999959,4.0000000000000036,False,False,False,False,False
2025-09-24,2.552,2.58,2.5242067917655215,2.8000000000000025,0.0,0.0,0.0,0.5707378617464318,1.9504083744240466,1.23594143981283,2.2804133157766944,2.7771569206500724,0.3059213612520984,1.2666666666666753,2.9999999999999805,3.8000000000000256,False,False,False,False,False
2025-09-25,2.533,2.59,2.524456258208119,5.699999999999994,0.9999999999999787,-1.9000000000000128,2.8999999999999915,0.5728727073564767,1.9615785461973563,1.2442244841991164,2.280871789220589,2.7827578974560434,1.3434231764179874,1.2333333333333456,2.9999999999999805,3.7000000000000366,False,False,False,False,False
2025-09-26,2.543,2.58,2.525438091438053,3.699999999999992,-0.9999999999999787,1.000000000000023,-2.0000000000000018,0.5728418940640454,2.127982261443541,1.244104362422023,2.3168977056983797,2.8266367378852224,0.5561442393664539,0.9666666666666787,1.9999999999999574,2.900000000000036,False,False,False,False,False
2025-09-29,2.534,2.57,2.5256833072867235,3.600000000000003,-1.000000000000023,-0.9000000000000341,-0.09999999999998899,0.5829791810144883,2.0226738643480173,1.2845483598115963,2.298605417285625,2.8290977668471133,0.5575368070117408,1.26666666666669,2.9999999999999805,3.80000000000007,False,False,False,False,False
2025-09-30,2.544,2.57,2.526009266730624,2.59999999999998,0.0,1.000000000000023,-1.000000000000023,0.5863636803971528,2.0826597223285566,1.2984781126392984,2.297001296531925,2.8356363086588687,0.18244239435490328,0.9666666666666934,2.0000000000000018,2.9000000000000803,False,False,False,False,False
2025-10-01,2.572,2.56,2.5265627781072624,-1.200000000000001,-0.9999999999999787,2.8000000000000025,-3.799999999999981,0.5837582836579568,2.113642380094728,1.2877355154069487,2.292504549800289,2.8235335643314685,-1.1735799502986621,1.5666666666666866,2.0000000000000018,4.70000000000006,False,True,False,False,False
2025-10-02,2.535,2.55,2.528399403893486,1.499999999999968,-1.000000000000023,-3.699999999999992,2.699999999999969,0.5778335860712025,1.9898204258042937,1.2637846789994793,2.3397927011769855,2.866849826724808,-0.1708566738439572,2.5000000000000058,2.0000000000000018,7.500000000000018,True,True,False,False,False
2025-10-10,2.534,2.55,2.529040454726421,1.6000000000000014,0.0,-0.1000000000000334,0.1000000000000334,0.5697121846038783,2.0260202514025667,1.231990101874531,2.345708146937909,2.8542002339750843,-0.14926081440657754,2.2000000000000095,2.0000000000000018,6.600000000000028,True,True,False,False,False
2025-10-13,2.543,2.54,2.5293195168683096,-0.30000000000001137,-0.9999999999999787,0.9000000000000341,-1.9000000000000128,0.5676209967712779,2.144187774463264,1.2239900013091862,2.3080042114353008,2.8033915699390604,-0.8718681331114962,1.5666666666666866,2.0000000000000018,4.70000000000006,False,True,False,False,False
2025-10-14,2.542,2.54,2.529588293059629,-0.19999999999997797,0.0,-0.1000000000000334,0.1000000000000334,0.5736900012415985,2.0399032055167683,1.2474167228415871,2.3237732152062986,2.8370787405574736,-0.7895104120644234,0.3666666666667003,0.9999999999999787,1.100000000000101,False,False,False,False,False
