Date,KOFR,CD91,WorkbookComp,basis_cd_kofr_bp,basis_chg_bp,KOFR_91d_fwd_comp,basis_cd_fwd91_bp
2025-10-02,2.535,2.55,2.5188579011820527,1.499999999999968,2.699999999999969,2.536089965417233,1.3910034582766961
2025-10-10,2.534,2.55,2.5198041719815523,1.6000000000000014,0.1000000000000334,2.541355178245254,0.8644821754745902
2025-10-13,2.543,2.54,2.5201989705129795,-0.30000000000001137,-1.9000000000000128,2.5416868682775586,-0.16868682775585953
2025-10-14,2.542,2.54,2.5205785011109723,-0.19999999999997797,0.1000000000000334,2.5419964888002893,-0.19964888002892422
2025-10-15,2.513,2.54,2.5206795922310485,2.7000000000000135,2.8999999999999915,2.542427746300656,-0.24277463006558975
2025-10-16,2.496,2.54,2.5206218544897316,4.400000000000004,1.6999999999999904,2.5431686259502007,-0.3168625950200621
2025-10-17,2.505,2.54,2.5207045878090057,3.500000000000014,-0.8999999999999897,2.5441970135013574,-0.4197013501357372
2025-10-20,2.513,2.54,2.5208077960880564,2.7000000000000135,-0.8000000000000007,2.5462535110817,-0.6253511081700136
2025-10-21,2.532,2.54,2.5210801627266743,0.8000000000000007,-1.9000000000000128,2.5467400635224626,-0.6740063522462592
2025-10-22,2.513,2.54,2.521181336164121,2.7000000000000135,1.9000000000000128,2.5469169918046326,-0.6916991804632566
2025-10-23,2.521,2.54,2.52135237931338,1.9000000000000128,-0.8000000000000007,2.5473150808192537,-0.7315080819253694
2025-10-24,2.522,2.54,2.5218782019177115,1.8000000000000238,-0.09999999999998899,2.5477352862130465,-0.7735286213046422
2025-10-27,2.541,2.54,2.5222129781457214,-0.09999999999998899,-1.9000000000000128,2.5480669818159027,-0.8066981815902707
2025-10-28,2.542,2.55,2.5225520627756968,0.8000000000000007,0.8999999999999897,2.548387665300955,0.16123346990446485
2025-10-29,2.542,2.55,2.522887017828353,0.8000000000000007,0.0,2.5487857554504023,0.12142445495975096
2025-10-30,2.494,2.56,2.522821211755214,6.599999999999984,5.799999999999983,2.5488410458034,1.1158954196599957
2025-10-31,2.502,2.55,2.522827854040541,4.800000000000004,-1.7999999999999794,2.548863161976751,0.11368380232488207
2025-11-03,2.531,2.56,2.5230662630402985,2.8999999999999915,-1.9000000000000128,2.5492280287584936,1.0771971241506417
2025-11-04,2.491,2.57,2.5229846075802,7.899999999999974,4.999999999999982,2.5494602485653597,2.053975143464015
2025-11-05,2.499,2.57,2.5229686163595444,7.099999999999973,-0.8000000000000007,2.550223257778347,1.977674222165282
2025-11-06,2.499,2.58,2.5229542110330243,8.099999999999996,1.000000000000023,2.55067664082235,2.9323359177650055
2025-11-07,2.495,2.6,2.5228245078729103,10.499999999999998,2.400000000000002,2.551130024375431,4.886997562456896
2025-11-10,2.524,2.6,2.5230064895102036,7.600000000000007,-2.8999999999999915,2.5529543695781665,4.704563042183363
2025-11-11,2.532,2.6,2.5232473197507166,6.800000000000006,-0.8000000000000007,2.553241882525043,4.675811747495695
2025-11-12,2.532,2.61,2.52348589516739,7.799999999999985,0.9999999999999787,2.55344093004821,5.655906995178972
2025-11-13,2.512,2.7,2.52357383420104,18.80000000000002,11.000000000000034,2.553971723704096,14.60282762959042
2025-11-14,2.532,2.72,2.5242695389897962,18.80000000000002,0.0,2.55472368278421,16.527631721579006
2025-11-17,2.522,2.74,2.5244264988152163,21.80000000000004,3.0000000000000213,2.5553539148222724,18.464608517772785
2025-11-18,2.513,2.74,2.5245180321920664,22.70000000000003,0.8999999999999915,2.555668690759041,18.43313092409593
2025-11-19,2.511,2.75,2.5245952847405313,23.899999999999988,1.1999999999999567,2.5560810208119866,19.391897918801337
2025-11-20,2.502,2.76,2.52460912139503,25.8,1.9000000000000128,2.556513497521836,20.34865024781638
2025-11-21,2.513,2.76,2.524881315847105,24.69999999999999,-1.100000000000012,2.557055353949451,20.294464605054863
2025-11-24,2.523,2.76,2.5250418586116896,23.699999999999967,-1.0000000000000213,2.557984123766663,20.201587623333683
2025-11-25,2.524,2.76,2.5252082476141675,23.599999999999977,-0.09999999999999076,2.558072590393687,20.192740960631284
2025-11-26,2.523,2.76,2.5253668063753283,23.699999999999967,0.09999999999999076,2.5581499987070613,20.18500012929385
2025-11-27,2.542,2.8,2.5256523980553514,25.8,2.1000000000000334,2.5583490486994687,24.165095130053118
2025-11-28,2.533,2.8,2.5263119785547707,26.69999999999999,0.8999999999999879,2.55845963202513,24.154036797486977
2025-12-01,2.532,2.8,2.5265230256883906,26.79999999999998,0.09999999999999076,2.559421573959049,24.05784260409507
2025-12-02,2.532,2.8,2.5267324948236736,26.79999999999998,0.0,2.5597473602432506,24.025263975674925
2025-12-03,2.514,2.81,2.526823793697982,29.600000000000026,2.800000000000047,2.5600569947135123,24.994300528648772
2025-12-04,2.505,2.81,2.5268571003435105,30.500000000000014,0.8999999999999879,2.5603334544102614,24.966654558973865
2025-12-05,2.516,2.83,2.527166272285808,31.400000000000006,0.8999999999999915,2.5603998047995433,26.960019520045677
2025-12-08,2.514,2.83,2.527257475965386,31.60000000000003,0.20000000000002416,2.559835904305632,27.016409569436828
2025-12-09,2.534,2.83,2.5274734674195978,29.600000000000026,-2.0000000000000036,2.55957050314207,27.042949685792994
2025-12-10,2.57,2.83,2.5279112364325536,26.00000000000002,-3.600000000000005,2.559858020722745,27.014197927725505
2025-12-11,2.569,2.83,2.528338616171412,26.100000000000012,0.09999999999999076,2.559813787261079,27.018621273892094
2025-12-12,2.553,2.83,2.5293026399569554,27.700000000000014,1.6000000000000014,2.559769553802708,27.02304461972922
2025-12-15,2.552,2.83,2.529613533948798,27.800000000000004,0.09999999999999076,2.560001747055606,26.999825294439404
2025-12-16,2.551,2.84,2.529915830686065,28.89999999999997,1.099999999999966,2.559857988181951,28.014201181804886
2025-12-17,2.532,2.84,2.5301025580677137,30.799999999999983,1.9000000000000128,2.559614704015739,28.0385295984261
2025-12-18,2.532,2.84,2.5302881406961846,30.799999999999983,0.0,2.5594709452017557,28.052905479824418
2025-12-19,2.532,2.85,2.5308351538191913,31.800000000000004,1.0000000000000213,2.5591060191121255,29.089398088787455
2025-12-22,2.542,2.85,2.5310742028244033,30.800000000000026,-0.9999999999999787,2.55870797350331,29.129202649669004
2025-12-23,2.562,2.85,2.531426568751521,28.800000000000026,-2.0,2.558475748312566,29.15242516874339
2025-12-24,2.563,2.86,2.5321328413045587,29.69999999999997,0.8999999999999453,2.5580223567818594,30.19776432181405
2025-12-26,2.553,2.87,2.533001230866938,31.700000000000017,2.000000000000046,2.557327673135371,31.26723268646292
2025-12-29,2.563,2.87,2.533342947251601,30.699999999999996,-1.0000000000000213,2.5565979273272172,31.340207267278288
2025-12-30,2.563,2.87,2.5336819248362112,30.699999999999996,0.0,2.5561334796401174,31.38665203598827
2025-12-31,2.562,2.81,2.5343399082139877,24.800000000000022,-5.899999999999974,2.5555695080975633,25.44304919024367
2026-01-02,2.687,2.77,2.5373267492429425,8.300000000000018,-16.500000000000004,2.5555825546889825,21.441744531101747
2026-01-05,2.543,2.76,2.5375326097886086,21.699999999999964,13.399999999999945,2.54904811288856,21.095188711143997
2026-01-06,2.522,2.75,2.5376252694802535,22.80000000000002,1.1000000000000547,2.5484620347816267,20.15379652183733
2026-01-07,2.532,2.72,2.537770930877188,18.80000000000002,-4.0,2.5480860604760904,17.191393952390975
2026-01-08,2.532,2.7,2.5379160018672446,16.800000000000015,-2.0000000000000036,2.547433635262695,15.2566364737305
2026-01-09,2.544,2.7,2.5385321055246215,15.600000000000014,-1.200000000000001,2.546792269139569,15.320773086043138
2026-01-12,2.571,2.69,2.5388756557799694,11.899999999999977,-3.7000000000000366,2.545432322806106,14.456767719389374
2026-01-13,2.581,2.69,2.5392681034296873,10.899999999999999,-0.9999999999999787,2.545100583708027,14.4899416291973
